7708	12077
10380	11761
10380	11760
10380	11764
7702	10979
6674	1630
6674	7561
6675	227
7690	9531
7690	9532
7690	1533
18167	2516
18168	1623
18168	612
18168	5738
18169	1238
18169	14394
18170	1238
18170	2516
18171	1238
18171	7053
18171	6662
18172	15146
18172	1238
10387	1238
10387	4735
6682	1238
6682	4735
10388	10957
10388	6750
10389	1415
10389	1014
10390	2647
10390	4837
10390	343
10435	11010
10435	2647
10435	4837
10436	11011
10436	2647
10437	2647
10437	4837
18173	3325
18222	3325
10439	9533
10439	10179
10440	6850
10440	247
10441	6850
10441	247
4770	1623
979	1623
979	5738
18223	2772
7785	612
7785	1630
2391	10230
3985	8085
3985	8086
7783	10180
7783	1630
7783	7561
4007	8078
18224	3516
18224	2533
18224	523
18224	5618
18225	9957
18225	1171
18226	1813
18226	10864
10445	1813
10446	1346
1766	5511
1766	1630
8265	612
8265	3973
8265	7581
8263	5511
8263	1533
8263	2288
8263	9488
8263	9487
8263	9486
10447	2735
10447	7831
8260	1238
10448	7479
10448	612
10448	3516
2531	612
2531	7581
8251	9311
8251	6650
18227	10335
18227	10334
18227	2275
18227	898
18228	10083
18229	631
18229	100
6576	1014
18230	11045
18230	11044
18231	110
18232	2485
18232	4633
18232	1106
18232	2226
18232	152
18232	13639
18232	1290
18232	4242
10452	8390
18233	9469
8206	15152
8206	15151
8206	5842
8206	1853
18234	1710
18234	1705
18234	519
18235	1079
18235	794
18236	4911
18236	2466
18236	992
18237	334
18237	14248
10413	5321
10413	2911
10413	8201
10413	8198
10414	213
10414	11837
10414	3295
10414	794
10415	3270
10415	392
10416	502
10416	7450
10417	502
10417	7450
10418	5866
10418	8150
10418	8158
10419	5866
10419	8162
18238	3676
18238	7072
18238	2207
10421	5208
10421	2207
10422	2207
8281	4814
8281	2207
8281	5009
18239	4218
10424	644
18240	1385
18240	412
18240	522
18241	6005
18241	1540
18241	6017
18241	443
10427	798
18242	5211
18242	13496
10428	4141
10428	1302
8298	4494
8298	846
8298	6261
10429	6684
10429	13477
10429	13476
10430	7544
10430	2049
18243	5211
18243	13186
18244	14497
18244	5166
18244	14496
4556	3877
4556	11566
4556	11615
4556	11614
4556	11613
10433	208
6605	208
10434	208
10305	208
18245	7626
18245	7625
8082	1210
8082	6572
8082	1760
8082	16279
8082	903
8082	213
8082	1757
10307	2687
10307	1210
10307	16144
10307	7605
10307	1760
10307	2443
10309	4598
10309	4596
18198	17139
18199	4829
18199	130
18200	5425
18200	14055
18200	3028
18201	15689
18201	3641
18201	2285
18201	2719
18201	15690
8054	377
8054	4
10313	652
18202	499
4652	49
4652	2487
10315	533
10315	867
8155	12293
8155	13640
8155	652
8153	4
8153	1388
4631	49
4631	2487
6582	339
6582	4
6582	652
10316	13375
10316	4
10317	813
10317	2285
10317	2719
10317	3641
10317	4895
10317	15679
10317	7087
8146	4
8146	2155
18203	1513
18203	2723
18203	4995
18204	4103
18204	414
18204	3159
10320	5109
10320	2559
10320	5606
18205	7727
18205	7757
18206	1513
18206	2643
10322	1842
10322	2643
10323	7798
10323	7748
18207	13848
18207	105
10325	105
18208	339
18208	2607
18209	339
18209	2607
10326	1513
10326	2723
10326	13319
10284	1513
10284	2723
10284	4995
10285	4265
10285	3094
10285	1173
10285	4646
10285	693
10286	4265
10286	4261
10286	4646
10286	693
10286	1005
10286	1173
10286	4267
10287	1518
18210	3020
10288	1659
18211	827
18211	3601
18212	9729
18212	9728
10290	3145
10291	4537
10291	3502
10291	3435
10291	9192
10291	4552
18213	2722
18213	2595
18214	2595
18214	3236
4746	3154
7229	2595
18215	3145
18215	15441
2712	1428
2712	780
10294	6111
10294	3154
10295	2933
10295	9777
10295	6111
10295	343
10295	14565
10295	3154
10295	14547
18216	780
18216	3108
18216	10353
18217	10111
18217	7569
18217	2595
10299	1428
10300	15466
10300	15465
10300	15464
10300	15463
7198	16048
7198	1428
7198	780
7198	6081
2728	780
10301	868
10301	1719
10302	16957
10302	3020
18218	2058
18219	16968
18219	16967
18219	16966
18219	16964
18219	17015
18219	3705
18219	3303
6808	117
6808	1606
7294	361
7294	5049
7294	5044
1695	117
1695	10714
10349	799
18078	15210
18078	15209
18078	119
18078	15208
18079	5691
10352	16952
10352	216
10352	16954
10352	7244
10352	16953
10352	7437
6817	7419
6817	7420
3175	2722
3175	2595
10353	9844
10353	4887
10353	9846
4084	868
4084	1719
10354	868
10354	1719
6819	868
6819	3020
6819	1719
4089	3614
4089	7526
4089	868
4089	1719
7257	868
7257	7526
7257	3020
7257	1719
10355	7420
10355	7419
10355	15460
10355	16956
10356	8164
10356	8160
10356	1102
10356	2375
6869	1934
6869	3599
6869	5664
18080	5691
18080	1624
10357	5893
18081	290
18081	1102
18081	2375
7269	5572
7269	1102
7269	8176
4093	1102
4093	2375
18082	9841
18082	5180
18082	4887
18083	3804
18083	267
10359	3816
10359	267
10359	402
10359	434
10359	1420
10359	17223
7266	3814
7266	7588
7266	16235
18084	267
18084	4652
18085	6493
18085	3580
10362	12729
10362	6420
10362	6265
10362	12726
18086	7123
10364	1610
18087	1695
18088	2859
10365	2407
10365	3821
10365	70
10366	863
18089	2475
18089	1494
18090	1522
18090	5949
7108	1894
6847	1894
10369	13660
10369	16092
10327	1894
18091	4770
18091	15833
10329	2777
10329	7037
10329	7036
10329	471
10330	4770
10330	6574
10331	1749
10331	277
10332	9225
3511	2777
3511	15606
3511	7037
3511	7036
3511	15643
18092	15064
18092	277
18092	471
18092	15140
18093	277
18093	6964
18093	471
18094	1749
18094	471
6859	3396
6859	1749
6859	9227
6859	471
18095	277
18095	16098
18095	15803
18096	277
18096	6242
10335	277
10335	6242
10336	4688
10336	277
10336	471
10336	15605
10337	4895
10337	1794
10338	581
10338	2782
10338	15649
10338	1419
10338	2362
10338	7141
18097	4688
18097	277
18097	471
7566	4688
7566	277
7566	471
18098	277
18098	1411
7561	277
7561	1411
18099	277
18099	471
18099	1411
10341	277
10341	471
10341	1411
10342	39
10343	442
10343	657
18100	7369
18101	11107
18101	7369
10345	15184
10345	2039
10346	2039
10346	11114
10346	2759
10346	415
18054	835
10565	442
10565	657
7527	442
7527	657
10566	6758
10566	11098
10566	11097
10566	11096
10566	11095
10566	11093
10566	313
10566	2920
10566	1978
10566	11099
10566	11102
10566	6802
10566	415
10567	4283
10567	13979
10567	11035
7525	2039
7525	3757
18055	6789
18055	11113
18055	11112
7641	313
7641	415
10568	11105
10568	313
10568	415
6740	1581
10569	3034
7664	6979
7664	14165
7664	364
10570	305
10571	695
6742	695
6742	267
10572	529
10572	34
10573	3996
10573	1775
10573	10288
10573	10287
18056	1054
18056	3034
18056	11244
18056	1532
18057	357
18057	1219
18057	244
18058	244
18059	34
18059	1903
18060	5185
18061	15227
18062	4757
18062	2731
10577	7379
10577	17058
10577	4757
10577	2731
7601	4757
7601	2731
18063	5560
18065	1469
10579	677
18066	4884
7588	5336
7588	10568
10581	980
10581	6025
10582	982
10582	66
10582	1046
18067	980
18068	980
18068	3314
10585	980
10585	2235
10585	3314
18069	13355
10544	4243
10545	6319
10545	92
7609	92
6755	5171
6755	6232
10546	3295
10546	794
10547	13435
7381	9870
7381	10546
18070	1531
18070	7033
18071	4979
18071	3824
10549	2233
10549	2221
10549	2787
10550	641
10550	1422
10550	1462
10550	2349
10551	7156
10551	89
6721	6631
6721	1890
10552	16038
10552	11308
2268	1248
2268	2873
2268	3746
2268	7106
2268	7159
2268	4030
2268	4776
2268	2914
2268	7199
2268	5656
2268	3703
2268	9304
2268	9305
2268	283
2268	9308
2268	558
2268	9303
2268	63
2268	3369
2268	255
2268	9306
2268	396
2268	2294
2268	4472
18072	396
18072	950
10554	809
10555	439
10555	13609
10555	13560
10555	4030
10555	333
10555	396
10555	5708
10555	950
6730	5767
6730	13555
6730	439
6730	5708
6730	396
6730	950
7339	396
7339	950
7339	8693
7334	4030
18073	16250
7326	2841
7326	57
7326	1919
7326	3811
7326	2736
7326	110
7326	1583
18074	3004
10558	3004
18075	347
18075	11388
18075	11390
18075	11399
18075	8963
18075	11363
18075	11365
18075	11432
18075	11436
18075	11437
18075	11438
18075	11442
18075	11450
18075	11409
18075	11410
18075	11421
18075	11427
18075	10855
18075	10856
18075	10857
18075	10873
18075	10829
18075	10831
18075	10835
18075	10836
18075	10843
18075	10912
18075	10915
18075	4403
18075	10923
18075	10924
18075	10925
18075	10926
18075	10927
18075	10931
18075	10884
18075	10889
18075	10890
18075	10892
18075	10894
18075	10895
18075	10899
18075	10747
18075	10748
18075	10749
18075	10756
18075	10758
18075	10759
18075	10764
18075	10765
18075	10769
18075	10770
18075	10771
18075	10772
18075	10725
18075	10727
18075	10729
18075	10916
18075	11362
7356	809
10560	8618
10560	8646
10560	15457
10560	333
10560	8617
10560	3402
5392	202
5392	2886
5392	448
5392	884
5392	1262
5392	27
5392	590
5392	150
5392	1673
5392	2888
5392	1615
5392	1470
5392	601
5392	1426
5392	1712
5392	16357
5392	16358
5392	6158
5392	16362
5392	271
5392	3116
5392	13
5392	1943
5392	6071
5392	6070
5392	16628
5392	4227
5392	5054
5392	5048
5392	16629
5392	5087
5392	3113
5392	5080
5392	5079
5392	5067
5392	5195
5392	5182
5392	5220
5392	5217
5392	2197
5392	4228
5392	2298
5392	1234
5392	16630
5392	16631
5392	605
6784	517
6784	10134
6784	10131
10561	2321
10561	15863
10562	1549
3401	27
3401	1234
3401	2298
3401	1709
3401	13
4086	202
4086	1322
4086	2991
4086	3666
4086	648
18076	17142
18076	8620
18076	8619
18076	1260
18076	890
10564	795
10564	1633
10564	5222
10564	100
7490	202
7490	5286
7490	4233
7488	795
7488	100
6791	14770
6791	465
6791	1633
6791	100
4112	1666
4112	5202
4112	13
4112	517
4112	719
10609	1063
10609	2565
6793	3410
6793	396
6793	333
10610	795
10610	3205
10610	1633
10610	100
1973	3410
1973	396
1973	333
4103	189
7430	3402
10611	3205
10611	2953
18077	2746
10612	4326
10612	55
10612	2268
10613	795
10613	1633
10613	5222
10613	17274
10613	17273
7419	2953
3915	465
3915	14166
3915	1633
3915	100
10614	538
10614	8648
10615	4835
10615	955
10616	5729
7436	5545
7436	2865
7436	1885
7436	6975
10617	6141
10617	2236
18126	7350
18126	1015
18126	3579
7433	3046
7433	538
10619	2534
10619	253
10620	4835
10620	955
6760	4835
6760	955
10621	6296
10622	648
6772	648
18127	898
18127	10333
18127	10331
18127	10330
18127	10329
18127	10327
18127	10326
3882	3998
3882	1910
3882	824
6290	5729
6290	955
10625	648
10626	950
10627	5767
10627	950
10628	4949
10628	1548
10628	898
10629	4949
10629	898
9351	15189
9351	971
9351	648
10630	3046
10630	7316
6294	724
6294	449
10587	7323
10587	396
10587	4752
10588	7323
10588	396
10588	4752
18128	10076
18128	2596
6299	172
6299	11
6299	350
6299	3910
6299	6123
10590	1060
10590	350
10591	449
10591	439
10591	350
9365	915
9365	14023
9365	4354
9365	298
9365	179
10592	1306
10592	7008
10592	4356
6304	15807
6304	4162
10593	1268
10593	139
10593	5459
10593	4115
6305	540
10594	540
10594	955
10595	335
10595	1571
10595	3724
10595	2994
4852	958
9304	7267
9304	3575
9304	538
9304	7314
18129	8688
10596	4751
10596	396
10596	4752
10596	13300
10596	13299
10597	1003
10597	4410
10597	7059
10597	10344
10598	822
10598	658
9329	2484
9329	5144
9329	1517
9329	3970
9329	17341
18130	2484
18130	1241
18130	3878
10600	10345
10600	658
18131	658
18132	3832
18133	6509
10603	2996
10603	41
3997	822
3997	658
5041	658
10604	16819
10604	376
10605	3043
10605	1865
18134	1946
18134	411
18134	395
18134	10664
18134	52
18134	273
18135	395
18135	2424
18135	52
18135	220
18135	5847
18135	342
18135	411
18135	2358
18135	1946
18135	167
18135	1354
5096	2896
18136	334
18136	6622
9097	334
9097	502
9097	794
10608	103
10608	3063
9095	4431
9095	2462
9095	6369
18137	2462
18137	10224
9129	2420
9129	1992
9128	168
9128	56
9128	6380
9128	6464
9128	1986
9128	474
9128	1549
9128	8134
9128	81
9128	8118
9128	8123
9128	8003
9128	8011
9128	8015
9128	398
9128	8129
9128	414
9128	1607
9128	8141
9128	126
9128	685
9128	3805
9128	387
9128	5072
3942	468
3942	2431
10478	5898
10480	98
10480	1032
10480	1220
5074	3646
5074	1015
5074	1391
5074	1936
18138	5156
18138	124
18138	2743
18138	101
18138	747
10482	7258
10482	1315
10483	2466
10483	10338
10483	992
18139	830
18139	1748
18140	595
18140	2297
5085	98
5085	15472
5085	1153
5085	15473
5085	830
5085	5831
5085	1748
3963	12209
3963	12210
3963	7576
3963	4914
9115	98
9115	1746
9115	640
9115	1153
9115	1748
2399	640
2399	1153
2399	98
2399	1746
2399	1002
2399	4789
2399	15310
2399	4787
2399	15309
2399	15308
2399	15307
2399	2983
2399	2982
2399	15306
2399	3009
18141	98
18141	29
18141	26
18142	4431
18142	2462
6282	4221
6282	14249
6283	12398
6283	669
6284	258
6284	7057
6284	1665
9058	942
9058	3013
9058	7373
9058	369
9058	168
9058	56
6286	1335
6286	6518
6286	4363
6287	13026
6287	1104
6287	433
6288	98
6288	1032
6288	4289
2953	98
2953	1032
6335	98
6335	1032
9051	98
9051	1032
9051	4289
9050	1763
9050	325
9086	640
9086	468
9086	325
9086	15304
9086	168
9086	56
9086	1766
9086	1763
9086	942
9086	4710
9086	3009
9086	7621
9084	942
9084	5556
9084	168
9084	56
10486	16573
10486	2947
18143	14065
18144	3763
18145	6581
10490	16123
10490	2265
9186	60
9186	3509
9186	6655
6339	1917
6339	6844
6339	113
6339	1367
10491	193
10491	10881
10491	10880
10491	3137
9180	7275
9180	2009
10492	4115
10493	5441
10493	167
10493	2746
10493	1354
10494	5441
10494	167
10494	2746
10494	1354
18146	1539
18146	7510
10496	5459
10497	139
10497	5457
18147	6801
10499	1044
10499	174
6350	986
6350	1044
18148	6712
18148	6305
18148	13146
4987	208
10457	1539
10457	7510
10458	10984
10458	11036
18149	6172
18149	288
18149	15046
6313	379
6313	8540
6313	7259
6313	8539
6313	4159
18102	16555
18102	1539
18103	2531
18103	228
10461	912
18104	3752
18105	15652
18105	15651
6320	2046
6320	6679
10464	2046
10464	15831
18106	6421
18106	2046
18106	6679
10466	6421
10466	2046
10467	13875
10467	2046
10467	6555
10468	17124
10468	2749
10469	6592
10470	5897
10470	2327
10471	5677
10471	5676
10472	16558
10473	593
18107	15638
10475	2114
10476	2114
10477	684
10522	13145
9557	149
9557	1433
9557	3940
10523	13095
10524	220
10524	2424
10524	342
10525	2358
10525	2585
18108	1149
18108	13112
10527	1395
10527	288
18109	1395
18109	288
18110	16147
18110	16146
18110	4573
18110	16145
18111	10476
18111	490
18111	1857
18111	10477
18111	311
18111	2154
10531	1395
9548	1395
10532	217
10532	1875
10533	140
10533	4173
9566	1149
9566	10113
9566	30
18113	1395
18113	288
6209	14194
6209	6695
6209	2144
6209	10660
18114	288
18114	4565
5253	1295
5253	498
5253	3734
5253	10909
10537	2059
10538	5961
10538	4053
9420	4053
9420	698
10539	13111
10539	5897
10539	2327
10540	2327
10541	2114
10541	2327
10541	13099
10541	5968
10541	1893
10542	2059
10542	10828
18115	2231
18115	16912
18115	16911
18115	3250
18116	4492
18117	17034
18118	17033
18118	17032
10501	4622
10501	2059
9391	293
9390	4622
9390	2059
9381	4099
18119	2176
18119	9586
18120	336
18120	11
18120	1556
10504	4593
10504	273
6180	167
6180	2746
18121	395
18121	3929
18121	14677
18121	1541
18121	6610
10505	377
10505	1207
10506	377
10506	4180
9397	4216
9397	5658
10507	4216
10507	5658
18122	1556
18122	6148
6185	176
6185	273
18123	13940
18123	5407
18124	16649
18124	16648
18124	16647
18124	2042
10510	4593
10510	273
10511	12633
10511	12634
10511	3527
10511	6110
18125	273
18125	15379
10512	862
10513	6824
10513	862
19132	862
19132	2624
19132	142
19132	660
19133	862
19133	13147
4958	296
4958	14946
4958	6641
19134	1011
19134	14774
19135	5310
19135	14916
19135	779
19135	14255
19135	14254
19135	14253
10516	3329
10516	600
19136	4330
19136	1531
10517	1112
10517	1912
10517	7549
10518	1112
10518	1912
6245	7006
6245	1112
6245	1912
19137	4982
10520	9250
10520	9123
10520	9124
10520	9125
10520	2210
10520	2590
10520	2543
10520	5633
10520	1854
10044	3939
10044	1232
10044	6
9489	1232
10045	2729
10045	6
10045	2017
10046	606
10046	6
10046	15820
19138	2483
10048	2483
19139	10730
19139	10731
19139	10732
19139	10733
19139	10734
19139	10737
19139	13416
10050	2299
10050	6
19140	187
19140	7147
19140	13670
19140	17297
19140	4
19140	15997
19140	4458
19140	2299
19140	17298
19140	6
19140	17296
19140	17295
19140	17294
19140	5158
19141	9995
19141	1115
19141	7147
19142	4923
19142	13387
19142	2023
19143	10866
19143	10865
19143	5986
19143	8043
8581	1112
8581	8255
8581	8032
8581	7599
8581	8057
19144	8165
19144	6660
19145	13917
19145	416
19146	2559
19146	407
19146	5606
19146	15052
19147	32
19147	481
19147	13261
10054	571
10054	8222
10054	32
10055	32
10055	13259
10056	32
10056	571
10057	32
10058	1251
10058	9
10059	32
10059	491
10059	13411
10060	32
10060	491
10060	6079
10060	1644
10060	1143
10060	4755
10061	1504
10061	32
10061	2751
10061	1644
10061	4791
10061	13408
10061	2695
10061	5090
10061	5089
10061	3867
10061	5133
10061	406
10061	5130
10061	4756
10061	15388
10061	5131
10061	1534
10062	32
10062	15312
10062	4755
10063	32
10063	2751
10063	1644
10064	32
10064	6091
10064	6090
10064	1143
10065	32
10065	2397
10065	491
10065	13410
10023	32
10024	32
10024	491
10024	6114
10024	6113
10024	14027
3752	1835
3752	14288
8533	93
8533	314
8533	13286
8533	2511
8533	13285
10025	362
10025	694
19148	67
19148	2570
19148	42
19149	3904
19149	262
19149	229
10026	571
10026	2397
10026	938
10026	32
3717	32
3717	4756
3717	5090
19150	32
19151	1409
19151	347
19151	42
19151	2003
10029	32
10029	2751
10029	1644
10030	1351
10031	6656
10031	13350
19152	3406
19152	13510
19153	3406
19153	9725
19153	1617
19153	9724
19153	2845
10033	3711
10033	7029
10033	662
19154	5425
19154	14125
19154	14124
19154	14123
19154	14122
10034	11860
10034	346
19155	710
19155	346
8660	346
8660	6801
19108	16082
19108	533
10036	867
10036	3909
10037	533
10037	1218
10038	533
10038	1218
19109	13837
19109	8170
19109	8181
19109	8184
19109	7235
19109	8161
8695	533
10040	5338
10040	14698
19110	10481
19110	10480
10042	1355
10042	120
10043	1355
10043	4727
10043	1812
10043	3311
19111	9172
19111	9173
19111	9174
19111	9177
19111	3105
19112	13959
19112	13958
10090	4908
10090	15094
10090	15093
10091	675
2821	15495
2821	6134
2821	15494
2821	6016
2821	1134
2821	1000
2821	97
2821	12
19113	14465
19113	14464
19113	14415
19113	14414
19113	14413
19113	14412
19113	16161
19113	16162
19113	6900
19113	6899
19114	14577
19114	204
10092	7545
10093	540
19115	7954
19115	7886
10094	1249
10094	285
19116	4718
19116	1905
10095	1656
10095	7776
10096	6164
10096	18
3026	845
3605	5294
3605	89
8404	257
8404	4719
8404	7656
8404	89
6445	8846
6445	8845
6445	8844
6445	8847
6446	1128
976	6861
976	89
19117	9005
10098	13000
10098	5418
10099	2273
10099	1387
10100	1266
10101	27
10101	4810
10102	2820
10102	15026
10102	15025
19118	14718
19118	14717
19118	14716
19119	435
19119	4522
19120	251
19120	15717
19120	2304
19120	2272
19121	11347
19121	11348
19122	16034
19122	16033
19122	16032
19122	16031
19122	5985
19123	464
19123	6060
19123	6063
19123	6064
19124	12066
19124	464
19124	6060
19124	6063
19124	6064
19124	12067
10106	15017
10106	11310
10106	11311
10106	11314
10107	2421
10108	14992
19125	4493
19125	5995
19126	10080
19126	5995
19127	15033
19127	15032
8385	4540
10068	544
19128	15016
19128	15015
19128	15014
10070	2304
10070	2272
10070	12315
10070	12316
6514	12317
6514	2304
3586	251
3586	2649
3586	15710
3586	2272
19129	726
10072	564
10073	544
10073	15028
10073	564
10074	564
10075	544
10075	564
8490	564
8488	564
10076	15021
10076	15020
10077	15011
10077	544
10078	15010
8518	6006
8518	6007
8518	894
8518	893
8518	198
8518	435
8462	6271
8462	894
8462	893
8462	198
8462	435
10079	7921
10079	7920
10079	7910
10079	7908
10080	2273
10080	1387
10081	15031
10082	6332
10082	4518
5150	15023
5150	544
10083	15961
10083	544
6533	544
6489	544
5124	1838
5124	2421
8474	14985
8474	2791
8471	564
3773	544
3773	564
10084	15107
10085	16037
10085	893
10085	198
10085	16036
10085	16035
10085	435
10085	894
10086	453
5239	1395
5239	288
19180	6332
19180	4518
9958	14964
9958	14963
19181	726
3845	15024
9959	4531
9959	2403
8925	4531
8925	2403
5230	4531
5230	2403
5227	2010
6504	13068
6504	2010
6504	13224
6504	13226
19182	8217
19182	6829
19183	16217
19183	756
19183	16218
19184	101
19184	2845
19185	16084
19185	16083
19185	9592
19185	9591
19185	1308
19186	1911
19186	15090
8949	4375
8949	440
9961	7011
9961	7378
19187	1132
19187	2988
6378	8642
6378	1707
6378	7542
8889	1132
8889	2988
19188	1132
19188	2354
19188	12023
19188	12022
5210	755
2929	1132
3703	1132
9964	1132
9964	12019
19189	14861
19189	1898
19190	1898
9966	1898
19192	1855
19192	914
19192	7621
19192	1429
9969	7068
9969	7067
9969	2808
9969	2195
9969	6819
9970	2078
9970	15583
19193	15572
19193	7068
19193	7067
19193	2195
19193	2808
19194	346
19195	3627
19195	7102
9973	3627
9973	1505
9021	3627
9021	7102
19196	4183
19196	1699
9974	1135
19197	8797
19197	1135
9975	1135
19198	16020
19198	16019
19198	1135
19199	1998
19199	2700
19200	1998
19200	14151
19200	4399
19200	2700
9978	7515
19202	2217
19156	7587
19156	2217
9938	2217
9938	4807
9939	2217
9939	4807
19157	5227
19157	12907
19158	7284
19158	9885
19158	3206
19159	4541
19159	4545
19160	1438
19160	8007
19160	3989
19160	12903
19161	13176
19161	13175
19161	13174
19161	1148
19161	4960
19162	8016
19162	4543
19163	16363
9945	11790
9945	11789
19164	11792
19164	11791
19165	631
19165	100
6364	2953
6364	981
1825	465
1825	14053
1825	100
19166	7
19166	1159
19167	2820
19167	2971
9002	8639
9002	2768
9002	8641
9002	8640
19168	975
19168	782
9949	13237
9950	1006
9950	8295
9950	6429
8995	8644
8995	13693
8995	6429
19169	1470
19169	601
19170	1141
19170	472
19171	871
19171	16002
19172	871
19172	3139
19172	16546
9953	17064
9953	382
9953	2199
9954	6041
9954	271
9954	6307
9954	4999
4377	465
4377	871
8760	465
8760	871
19173	9026
19173	2868
19173	5337
19173	14796
8757	2057
8757	1473
9956	2093
9956	1473
8746	1473
19174	2057
19174	1473
9957	15875
9957	16528
9957	2057
9957	1473
19175	2263
19175	14273
10001	2057
10001	1473
10001	3734
6428	2057
6428	1473
10002	10250
10002	5312
8723	2263
8723	9665
8723	5748
10003	2974
19176	90
19177	12072
19177	12071
19177	4643
19177	2268
8709	2485
8709	84
10005	84
10006	84
19179	2743
19179	124
19179	101
10007	101
10007	2845
19036	5196
19037	84
19037	4226
19038	132
19038	85
19038	701
10010	68
19039	16989
19039	3388
19040	10311
10012	10295
10012	416
19041	2097
19041	416
19042	2097
19042	416
19043	265
10014	2292
10014	84
10014	4226
19044	4389
19044	14338
10016	7217
10016	499
10017	1276
10018	2250
10019	259
10020	259
10020	3011
10021	2250
10021	259
10022	1400
10022	2250
10022	6558
9980	1400
9980	2250
9980	6558
9981	7861
9981	4613
9981	259
19045	5562
19045	194
9982	2971
9982	2970
9982	2967
9983	437
9983	1561
19046	3535
19046	7643
19046	7641
19047	3637
19047	17230
19047	17231
19047	17232
19047	17233
19047	3644
19047	3645
19047	1606
19048	15396
19048	1405
19048	1923
19049	2512
19049	9851
9986	9850
9986	595
9986	2512
9987	2512
9987	9708
9987	9707
19050	1043
19050	2512
19050	9705
9989	2512
9990	102
9990	1021
9991	11574
19051	11039
19051	11040
19051	2952
19051	11037
9993	1348
9993	59
9993	1073
19052	178
19052	3440
19053	2198
19053	2287
19053	1309
6416	12187
6416	7092
6416	2198
6416	1207
8795	23
8795	2790
9996	736
9996	1869
19054	604
9998	1682
9999	744
9999	14539
3660	4
3660	0
3660	1964
10000	9731
10000	410
10218	8985
19055	9739
19055	1868
19055	9738
19055	6141
19055	9751
19055	9750
19055	9749
19055	9747
19055	9744
19055	9743
19055	9741
19055	9740
10220	1622
10220	9737
10220	9736
10220	9735
10220	410
10221	4748
10221	1566
19056	4748
19056	1566
19057	868
19057	1566
19058	868
19058	14210
19058	14209
19058	14208
19058	14207
19058	14206
10223	3443
10223	1566
6901	17326
6901	1566
10224	3443
10224	1566
19059	105
19059	431
19012	7362
19012	7363
2149	4542
2149	4540
8761	4582
8761	431
3692	15012
3692	1387
6978	726
8765	4485
8765	1266
10226	431
10227	431
6990	431
10228	431
2910	1842
2910	4582
2910	431
8966	5782
8966	1842
8966	431
8966	6065
4650	12991
4650	13039
3075	780
6956	9161
6956	9160
6956	780
6956	4517
2914	3906
2914	4931
2914	5660
2914	11891
2914	11889
2914	17361
2914	4936
2914	4953
9032	1154
9032	2406
9034	1154
9034	2406
4521	7657
4521	1154
9043	1154
9043	2406
9045	2406
19013	9651
19013	1062
19014	1062
19015	15581
19015	6463
19015	2846
19015	3833
19016	6781
19016	2831
19016	3833
8920	3698
8920	1684
19017	1275
19017	413
19018	15253
10234	6883
10234	15279
8470	464
8470	9967
19019	15042
19019	1821
8484	355
8484	6207
8484	2304
8484	15041
6921	27
6921	1564
4704	1709
19020	5668
19020	4609
10235	15005
10235	5668
10235	4609
4302	27
4302	16446
4302	605
1586	1518
1586	605
1586	11654
1586	27
1586	11642
1586	1709
1586	534
1586	1653
19021	3369
19021	14968
19021	14967
19022	13399
19022	5053
19022	14969
10236	9458
10236	6660
10237	14988
19023	622
10239	6527
10239	6526
8619	16622
8619	16623
2830	346
2830	1453
10197	5734
10197	3101
10198	17008
10198	3101
8682	1241
8682	16125
4450	3097
4450	590
4450	13
4450	2498
4450	634
4450	202
4450	3038
4450	4374
4450	34
4450	830
4450	108
4450	27
4450	11623
4450	11622
4450	11618
4450	11617
4450	11669
4450	11667
4450	3082
4450	4268
4450	1615
4450	0
4450	994
10199	367
10199	5749
19024	11964
19024	5199
19024	686
19024	16421
3143	1838
3143	2421
10200	9221
10200	2277
10200	6398
8566	786
8534	2559
8534	1521
8534	876
8534	2184
8534	574
8542	2559
8542	574
10201	4485
10201	1266
10201	15039
10201	15038
8604	14991
8609	13404
8573	198
8578	198
3843	198
1400	15037
7031	14972
7031	5809
7031	416
10202	308
10202	311
10202	626
9476	626
10203	710
10203	5576
10203	6049
9477	15150
9477	15149
9477	15148
10204	15044
10204	292
10204	15045
6892	3369
9528	292
9528	7034
6898	4597
10205	15115
10206	2449
10206	622
4476	2449
4476	622
19025	5119
19025	5118
10208	149
10208	1202
10208	1433
10209	16830
10209	16832
10209	936
3771	2610
3771	1560
3771	16301
3771	7611
3771	3686
10210	2610
10210	2422
10211	0
10211	1002
19026	5666
19026	16437
9547	4711
9547	2434
10212	1598
19027	1002
19028	1011
19028	14773
19028	3425
19029	3345
19029	1937
9134	1002
9134	4014
9134	16593
9134	16594
9134	4689
4624	791
4624	1808
4624	4579
19030	14803
19030	1726
19030	14802
19030	3049
19030	6602
19030	4689
19030	16432
19031	11041
19032	1726
9170	1649
9170	4711
9170	2434
19033	3567
19033	6602
19033	6653
19033	1937
19033	1717
19033	2582
19033	14812
19033	14813
19033	5589
19033	838
19033	3049
19033	1817
10262	2582
10262	1717
10262	2759
10262	13405
19034	1717
19034	11080
19034	5249
4520	891
4520	3051
6991	4022
6991	14715
6991	1357
6991	1173
6941	2040
9063	1444
9063	642
10263	6599
10263	1149
10263	261
10263	2915
10263	30
9125	6265
9125	4455
9318	487
9323	1028
9323	3454
10265	947
10265	1929
10265	2529
10266	10501
10266	620
10267	15242
10267	1396
10267	1
10267	1398
3541	1755
3541	872
10268	1
